Driver_ID,dr_city,dr_state,dr_contract,dr_commission,dr_paytype,dr_wkbase,dr_onduty,dr_status
62028,MEMPHIS                       ,TN ,1,100,COMMISSION,0,1,107
62029,GREENVILLE                    ,TN ,1,100,COMMISSION,0,1,107
62030,GREENVILLE                    ,TN ,1,100,COMMISSION,0,1,107
62042,GLENDALE                      ,AZ ,1,100,COMMISSION,0,1,107
62043,GLENDALE                      ,AZ ,1,100,COMMISSION,0,1,107
62046,LOMBARD                       ,IL ,1,100,COMMISSION,0,0,236
62049,KISSIMMEE                     ,FL ,1,100,COMMISSION,0,1,107
62051,KISSIMMEE                     ,FL ,1,100,COMMISSION,0,1,107
62052,ST CHARLES                    ,MO ,1,100,COMMISSION,0,1,107
62053,ST CHARLES                    ,MO ,1,100,COMMISSION,0,1,107
62060,SPRINGDALE                    ,AR ,1,100,COMMISSION,0,1,107
62061,OLIN                          ,IA ,1,100,COMMISSION,0,1,107
62065,EL PASO                       ,TX ,1,100,COMMISSION,0,1,107
62066,LOMBARD                       ,IL ,1,100,COMMISSION,0,0,236
62067,LOMBARD                       ,IL ,1,100,COMMISSION,0,0,236
62068,LOMBARD                       ,IL ,1,100,COMMISSION,0,0,236
62069,LONG BEACH                    ,CA ,1,100,COMMISSION,0,0,236
62073,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
62074,OLIN                          ,IA ,1,100,COMMISSION,0,1,107
62085,SAN MARCOS                    ,CA ,1,100,COMMISSION,0,1,107
62090,ST. ANN                       ,MO ,1,100,COMMISSION,0,1,107
62092,ST. ANN                       ,MO ,1,100,COMMISSION,0,1,107
62102,HALEDON                       ,NJ ,1,100,COMMISSION,NULL,1,107
62106,NAPLES                        ,FL ,1,100,COMMISSION,0,0,236
62107,LATHROP                       ,CA ,1,100,COMMISSION,0,1,107
62116,FAYETTEVILLE                  ,NC ,1,100,COMMISSION,0,1,107
62117,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,0,1,107
62118,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,0,1,107
62120,LOS ANGELES                   ,CA ,1,100,COMMISSION,0,1,107
62124,LIBERTY LAKE                  ,WA ,1,100,COMMISSION,0,0,236
62127,DETROIT                       ,MI ,1,100,COMMISSION,0,1,107
62128,DETROIT                       ,MI ,1,100,COMMISSION,0,1,107
62130,LOS ANGELES                   ,CA ,1,100,COMMISSION,NULL,0,236
62131,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
62136,LOS ANGELES                   ,CA ,1,100,COMMISSION,0,1,107
62137,LOS ANGELES                   ,CA ,1,100,COMMISSION,0,1,107
62146,DUNCANVILLE                   ,TX ,1,100,COMMISSION,NULL,0,236
62149,GAHANNA                       ,OH ,1,100,COMMISSION,0,1,107
62151,LOS ANGELES                   ,CA ,1,100,COMMISSION,0,1,107
62155,ST CHARLES                    ,MO ,1,100,COMMISSION,0,0,236
62167,PORT ST LUCIE                 ,FL ,1,100,COMMISSION,0,0,236
62168,PLAINFIELD                    ,IL ,1,100,COMMISSION,NULL,0,236
62175,DE PERE                       ,WI ,1,100,COMMISSION,0,1,107
62176,ROCKFORD                      ,IL ,1,100,COMMISSION,0,1,107
62183,LOS ANGELES                   ,CA ,1,100,COMMISSION,0,1,107
62191,DESOTO                        ,TX ,1,100,COMMISSION,NULL,1,107
62199,HACKENSACK                    ,NJ ,1,100,COMMISSION,NULL,0,236
62200,LYNCHBURG                     ,VA ,1,100,COMMISSION,0,0,236
62204,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
62206,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62210,SEATTLE                       ,WA ,1,100,COMMISSION,NULL,1,107
62222,MIDLAND                       ,TX ,1,100,COMMISSION,0,1,107
62223,LUBBOCK                       ,TX ,1,100,COMMISSION,0,0,236
62225,HOUSTON                       ,TX ,1,100,COMMISSION,0,0,236
62234,COLTSNECK                     ,NJ ,1,100,COMMISSION,0,0,236
62235,COLTSNECK                     ,NJ ,1,100,COMMISSION,0,0,236
62237,LOS ANGELES                   ,CA ,1,100,COMMISSION,0,1,107
62244,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
62245,FAIRFIELD                     ,OH ,1,100,COMMISSION,NULL,1,107
62253,MOUNT PLEASANT                ,WI ,1,100,COMMISSION,0,0,236
62254,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
62255,STONEY CREEK                  ,ON ,1,0,DAILY     ,NULL,1,107
62256,ROOSEVELT                     ,NY ,1,100,COMMISSION,NULL,1,107
62257,ROOSEVELT                     ,NY ,1,100,COMMISSION,NULL,1,107
62264,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
62273,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62274,SPENCER                       ,MA ,1,100,COMMISSION,0,0,236
62275,SPENCER                       ,MA ,1,100,COMMISSION,0,0,236
62276,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62277,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62278,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62279,SPENCER                       ,MA ,1,100,COMMISSION,0,0,236
62281,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62282,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62285,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62287,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
62288,CAPE GIRARDEAU                ,MO ,1,100,COMMISSION,0,1,107
62295,PROVIDENCE                    ,RI ,1,100,COMMISSION,0,0,236
62301,PHILADELPHIA                  ,PA ,1,100,COMMISSION,0,0,236
62305,YORK                          ,PA ,1,100,COMMISSION,0,0,236
62306,YORK                          ,PA ,1,100,COMMISSION,0,0,236
62307,YORK                          ,PA ,1,100,COMMISSION,0,0,236
62308,YORK                          ,PA ,1,100,COMMISSION,0,0,236
62309,YORK                          ,PA ,1,100,COMMISSION,0,0,236
62312,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62314,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,0,236
62316,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62328,PEMBROKE PINES                ,FL ,1,100,COMMISSION,0,0,236
62329,PEMBROKE PINES                ,FL ,1,100,COMMISSION,0,0,236
62330,IMPERIAL                      ,CA ,1,100,COMMISSION,0,0,236
62334,NORTH HAVEN                   ,CT ,1,100,COMMISSION,0,1,107
62339,FRESNO                        ,CA ,1,100,COMMISSION,0,0,236
62343,SYRACUSE                      ,NY ,1,100,COMMISSION,0,0,236
62349,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62350,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62351,STATEN ISLAND                 ,NY ,1,100,COMMISSION,0,1,107
62355,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
62357,BEAUMONT                      ,CA ,1,100,COMMISSION,NULL,1,107
62361,AZUSA                         ,CA ,1,100,COMMISSION,NULL,0,236
62363,ST CHARLES                    ,MO ,1,100,COMMISSION,0,1,107
62364,AZUSA                         ,CA ,1,100,COMMISSION,NULL,0,236
62370,PHILADELPHIA                  ,PA ,1,100,COMMISSION,0,0,236
62395,AZUSA                         ,CA ,1,100,COMMISSION,NULL,0,236
62396,SYRACUSE                      ,NY ,1,100,COMMISSION,0,0,236
62399,SANTA ANA                     ,CA ,1,0,WEEKLY    ,NULL,1,107
62402,WHITTIER                      ,CA ,1,100,COMMISSION,NULL,1,107
62405,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
62410,PLAINFIELD                    ,IL ,1,100,COMMISSION,NULL,0,236
62411,GRAND PRAIRIE                 ,TX ,1,100,COMMISSION,NULL,1,107
62415,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,0,236
62423,HOUSTON                       ,TX ,1,100,COMMISSION,0,0,236
62431,EDINBURG                      ,TX ,1,100,COMMISSION,NULL,0,236
62440,SYRACUSE                      ,NY ,1,100,COMMISSION,0,0,236
62441,LYNDHURST                     ,NJ ,1,100,COMMISSION,NULL,0,236
62442,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,0,236
62444,COACHELLA                     ,CA ,1,100,COMMISSION,NULL,1,107
62447,CHINO                         ,CA ,1,100,COMMISSION,NULL,0,236
62457,JANESVILLE                    ,WI ,1,100,COMMISSION,0,0,236
62471,NEW YORK                      ,NY ,1,100,COMMISSION,0,1,107
62472,LYNCHBURG                     ,VA ,1,100,COMMISSION,0,0,236
62500,TAMPA                         ,FL ,1,100,COMMISSION,0,0,236
62501,TAMPA                         ,FL ,1,100,COMMISSION,0,0,236
62504,TAMPA                         ,FL ,1,100,COMMISSION,0,0,236
62505,BRONX                         ,NY ,1,100,COMMISSION,0,0,236
62508,CHULA VISTA                   ,CA ,1,100,COMMISSION,NULL,0,236
62520,STONE MOUNTAIN                ,GA ,1,100,COMMISSION,NULL,0,236
62525,RIVERVIEW                     ,FL ,1,100,COMMISSION,0,0,236
62531,CAPE CORAL                    ,FL ,1,100,COMMISSION,0,0,236
62533,YORBA LINDA                   ,CA ,1,100,COMMISSION,NULL,0,236
62534,YORBA LINDA                   ,CA ,1,100,COMMISSION,NULL,0,236
62535,YORBA LINDA                   ,CA ,1,100,COMMISSION,NULL,0,236
62555,FRESNO                        ,CA ,1,100,COMMISSION,NULL,1,107
62561,CITRUS HEIGHTS                ,CA ,1,100,COMMISSION,NULL,1,107
62562,CITRUS HEIGHTS                ,CA ,1,100,COMMISSION,NULL,1,107
62568,SYRACUSE                      ,NY ,1,100,COMMISSION,0,0,236
62569,ORLEANS                       ,ON ,1,0,DAILY     ,NULL,1,107
62570,ORLEANS                       ,ON ,1,0,DAILY     ,NULL,1,107
62572,BLOOMFIELD                    ,CT ,1,100,COMMISSION,0,0,236
62576,EDGERTON                      ,WI ,1,100,COMMISSION,0,0,236
62579,EDGERTON                      ,WI ,1,100,COMMISSION,0,1,107
62583,GAHANNA                       ,OH ,1,100,COMMISSION,0,0,236
62584,LOMBARD                       ,IL ,1,100,COMMISSION,0,0,236
62586,DAVIE                         ,FL ,1,100,COMMISSION,NULL,0,236
62591,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
62593,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
62594,WILSON                        ,NC ,1,100,COMMISSION,0,1,107
62600,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
62622,PORT ARTHUR                   ,TX ,1,100,COMMISSION,0,1,107
62623,HEWITT                        ,TX ,1,100,COMMISSION,0,0,236
62630,CORONA                        ,CA ,1,100,COMMISSION,NULL,0,236
62633,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62634,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62640,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62641,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62642,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62643,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62644,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62645,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62653,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62657,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62662,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62663,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62664,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62668,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62675,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
62683,PHOENIX                       ,AZ ,1,100,COMMISSION,NULL,1,107
62685,ORLANDO                       ,FL ,1,100,COMMISSION,NULL,0,236
62691,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62696,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62716,PENNSAUKEN                    ,NJ ,1,100,COMMISSION,NULL,0,236
62727,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
62733,CLERMONT                      ,FL ,1,100,COMMISSION,0,1,107
62736,GAINESVILLE                   ,VA ,1,100,COMMISSION,0,1,107
62737,BUENA PARK                    ,CA ,1,100,COMMISSION,NULL,1,107
62738,SPRING                        ,TX ,1,100,COMMISSION,0,1,107
62742,BUENA PARK                    ,CA ,1,100,COMMISSION,NULL,1,107
62745,DAYTON                        ,TX ,1,100,COMMISSION,NULL,0,236
62751,ABBOTSFORD                    ,BC ,1,0,DAILY     ,0,0,236
62758,SACRAMENTO                    ,CA ,1,100,COMMISSION,NULL,0,236
62762,BOZEMAN                       ,MT ,1,100,COMMISSION,0,1,107
62765,CHATTANOOGA                   ,TN ,1,100,COMMISSION,NULL,0,236
62772,BROADVIEW HEIGHTS             ,OH ,1,100,COMMISSION,0,1,107
62775,ST LOUIS                      ,MO ,1,100,COMMISSION,NULL,1,107
62788,RALEIGH                       ,NC ,1,100,COMMISSION,0,1,107
62789,RALEIGH                       ,NC ,1,100,COMMISSION,0,1,107
62792,NEW BRUNSWICK                 ,NJ ,1,100,COMMISSION,NULL,0,236
62793,BEAUMONT                      ,TX ,1,100,COMMISSION,0,1,107
62794,BEAUMONT                      ,TX ,1,100,COMMISSION,0,1,107
62805,PROVIDENCE                    ,RI ,1,100,COMMISSION,0,0,236
62807,LOS ANGELES                   ,CA ,1,100,COMMISSION,NULL,0,236
62816,TAMPA                         ,FL ,1,100,COMMISSION,0,1,107
62817,GLENDALE                      ,AZ ,1,100,COMMISSION,0,1,107
62818,GLENDALE                      ,AZ ,1,100,COMMISSION,0,1,107
62819,CLERMONT                      ,FL ,1,100,COMMISSION,0,1,107
62820,CLERMONT                      ,FL ,1,100,COMMISSION,0,1,107
62821,CLERMONT                      ,FL ,1,100,COMMISSION,0,1,107
62822,CLERMONT                      ,FL ,1,100,COMMISSION,0,1,107
62823,CLERMONT                      ,FL ,1,100,COMMISSION,0,1,107
62824,                              ,TX ,1,100,COMMISSION,0,0,236
62825,                              ,TX ,1,100,COMMISSION,0,1,107
62828,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62829,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62830,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62831,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62832,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62833,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62834,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,0,1,107
62835,BEAUMONT                      ,TX ,1,100,COMMISSION,0,1,107
62840,ELLENWOOD                     ,GA ,1,100,COMMISSION,NULL,1,107
62841,ELLENWOOD                     ,GA ,1,100,COMMISSION,NULL,1,107
62847,BAYTOWN                       ,TX ,1,100,COMMISSION,0,0,236
62850,MISSISSAUGA                   ,ON ,1,0,DAILY     ,0,1,107
62860,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
62861,STAFFORD                      ,VA ,1,100,COMMISSION,NULL,0,236
62864,WHITTIER                      ,CA ,1,100,COMMISSION,NULL,1,107
62894,ODESSA                        ,TX ,1,100,COMMISSION,0,0,236
62895,KENOSHA                       ,WI ,1,100,COMMISSION,NULL,1,107
62899,WEST NEW YORK                 ,NJ ,1,100,COMMISSION,NULL,1,107
62904,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
62905,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
62910,ODESSA                        ,TX ,1,100,COMMISSION,0,0,236
62922,CLEVELAND                     ,OH ,1,100,COMMISSION,0,1,107
62926,ALPHARETTA                    ,GA ,1,100,COMMISSION,0,1,107
62932,CHULA VISTA                   ,CA ,1,0,          ,0,1,107
62933,WOODBRIDGE RD                 ,VA ,1,100,COMMISSION,NULL,0,236
62936,HENDERSON                     ,NV ,1,100,COMMISSION,0,1,107
62937,LONDON                        ,ON ,1,0,DAILY     ,0,0,236
62938,LONDON                        ,ON ,1,0,DAILY     ,0,0,236
62943,RANCHO CUCAMONGA              ,CA ,1,100,COMMISSION,NULL,0,236
62946,TORONTO                       ,ON ,1,0,DAILY     ,0,1,107
62949,CLEVELAND                     ,OH ,1,0,          ,0,0,236
62950,CLEVELAND                     ,OH ,1,100,COMMISSION,0,1,107
62951,MONMOUTH JUNCTION             ,NJ ,1,100,COMMISSION,0,0,236
62952,MONMOUTH JUNCTION             ,NJ ,1,100,COMMISSION,0,0,236
62955,KENNESAW                      ,GA ,1,100,COMMISSION,NULL,0,236
62957,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
62962,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,1,107
62978,BRAMPTON                      ,ON ,1,0,DAILY     ,0,1,107
62979,BRAMPTON                      ,ON ,1,0,DAILY     ,0,1,107
62983,BAY SHORE                     ,NY ,1,100,COMMISSION,NULL,1,107
62992,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
62997,PRIOR LAKE                    ,MN ,1,100,COMMISSION,0,0,236
62998,PRIOR LAKE                    ,MN ,1,100,COMMISSION,0,1,107
62999,PEMBROKE PINES                ,FL ,1,100,COMMISSION,0,0,236
63001,HIALEAH GARDENS               ,FL ,1,100,COMMISSION,0,0,236
63002,GAHANNA                       ,OH ,1,100,COMMISSION,0,1,107
63003,BOLINGBROOK                   ,IL ,1,100,COMMISSION,0,1,107
63004,BOLINGBROOK                   ,IL ,1,100,COMMISSION,0,1,107
63005,TYLER                         ,TX ,1,100,COMMISSION,0,1,107
63012,HENDERSON                     ,NV ,1,100,COMMISSION,0,1,107
63014,MESQUITE                      ,TX ,1,100,COMMISSION,0,0,236
63015,MESQUITE                      ,TX ,1,100,COMMISSION,0,0,236
63016,MESQUITE                      ,TX ,1,100,COMMISSION,0,0,236
63022,BRANFORD                      ,CT ,1,100,COMMISSION,0,1,107
63035,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,0,236
63036,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,0,1,107
63037,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,0,236
63040,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,1,107
63041,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,1,107
63043,CHESTER                       ,VA ,1,100,COMMISSION,0,1,107
63045,CHESTERFIELD                  ,VA ,1,100,COMMISSION,0,1,107
63046,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
63048,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
63068,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
63069,CHARLOTTE                     ,NC ,1,100,COMMISSION,NULL,0,236
63070,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
63096,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
63103,MAULDIN                       ,SC ,1,100,COMMISSION,0,1,107
63124,WEST VALLEY                   ,UT ,1,100,COMMISSION,0,1,107
63125,WHITTIER                      ,CA ,1,100,COMMISSION,NULL,0,236
63126,WHITTIER                      ,CA ,1,100,COMMISSION,NULL,0,236
63130,SNELLVILLE                    ,GA ,1,100,COMMISSION,NULL,0,236
63147,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
63156,BELMONT                       ,CA ,1,100,COMMISSION,NULL,0,236
